Index,B cells,Epithelial cells,Mast cells,Myeloids,Stromal cells,T cells
ACTG2,0.0006118243,0.002808575,0.018447574,0.0027819194,1.0471303,0.007929261
ACTL10,0.011385111,0.12432021,0.005840283,0.0034216726,0.011941897,0.0030573679
ACTL6A,0.047339704,0.87722445,0.017560955,0.05926416,0.26263806,0.032070193
ACTL8,0.00012659955,0.018572524,0.0112245055,0.00032433303,0.00033575093,4.7480004e-05
ACTN1,0.012190825,1.2701489,0.006066464,0.6174223,2.2197454,0.024365574
ACTN1-AS1,0.00012450705,0.0011422494,0.0065783993,0.00052710285,0.0042296574,5.6415018e-05
ACTN2,0.0001882522,0.0001858492,0.024775054,0.005879004,0.0052508074,5.718998e-05
ACTN3,0.00027513845,0.00029082058,0.0073467866,0.00023090585,0.00029240406,0.00011842197
ACTN4,0.21342498,5.0613847,0.2054741,0.35073668,1.5807725,0.2593312
ACTR10,0.121147215,0.6465866,0.064915106,0.19528757,0.66530406,0.100293964
ACTR1A,0.11848676,0.49243492,0.09179743,0.2098391,0.51637316,0.08865282
ACTR1B,0.097087964,0.66997343,0.029687488,0.09850763,0.38389716,0.113798164
ACTR2,0.3671059,2.110757,0.21465267,1.4655929,0.9918693,0.40117216
ACTR3,0.5250342,2.6523106,0.41367254,1.6190023,1.3474593,0.56959957
ACTR3B,0.0024287428,0.123945154,0.0063663046,0.0026804754,0.029356854,0.005731126
ACTR3C,0.013491507,0.07088303,0.0057814764,0.004078499,0.008205528,0.0045030876
ACTR5,0.013439654,0.11761674,0.009360952,0.0065095057,0.031577084,0.015397352
ACTR6,0.03576931,0.27670002,0.034699958,0.041672625,0.14210543,0.051688068
ACTR8,0.031242691,0.11310034,0.006100101,0.024205472,0.06718146,0.020193467
ACTRT3,0.021679644,0.020116871,0.047160506,0.0041687735,0.005887005,0.009724646
ACVR1,0.01724045,0.11884183,0.038505025,0.0500136,0.23693088,0.008468826
ACVR1B,0.0014817994,0.18308266,0.040321674,0.02026407,0.069688484,0.0015771204
ACVR1C,0.0135104675,0.051840633,0.0061637685,0.00045560204,0.0011203944,0.0033088091
ACVR2A,0.0034901286,0.14057821,0.005901069,0.013007359,0.084706575,0.0016203388
ACVR2B,0.018838612,0.0714216,0.0063270894,0.0046554157,0.033811465,0.0029168313
ACVR2B-AS1,0.00013092412,0.0029096252,0.0069992426,0.00021333461,0.0008432522,5.5880402e-05
ACVRL1,0.006262023,0.1462578,0.011081768,0.08081377,1.0620853,0.0005211483
ACY1,0.0019656443,0.041235458,0.005688132,0.0044663213,0.0045519895,0.00025049882
ACY3,0.040250987,0.121347666,0.0067925076,0.0023830603,0.00092423917,0.0002317896
ACYP1,0.03467062,0.46598405,0.041573044,0.039749265,0.15837122,0.03529449
ACYP2,0.1448499,0.3643514,0.042342093,0.117115654,0.19565405,0.053799715
ADA,0.12966792,0.16876675,0.006785218,0.21348684,0.22051248,0.14415444
ADAD2,0.0007666896,9.896965e-05,0.009478723,0.0040851505,0.0051160883,7.078083e-05
ADAL,0.019234436,0.06721045,0.014253702,0.014614572,0.071388304,0.009505854
ADAM10,0.08610658,0.5578405,0.04171215,0.32854158,0.37626293,0.08526387
ADAM11,0.00022940931,0.0008191677,0.007116667,0.0002363402,0.00061971514,5.970526e-05
ADAM12,0.00039519314,0.0036276558,0.11072128,0.008209764,0.41893262,0.03144521
ADAM15,0.030663682,1.1613951,0.0060772477,0.13230291,0.78112775,0.01662747
ADAM17,0.11375846,0.39481226,0.05334707,0.32111788,0.42142177,0.06016193
ADAM19,0.18013085,0.08315959,0.006983719,0.29395697,0.25934073,0.18403104
ADAM20,0.0003207898,0.0004917044,0.007183246,0.00017530253,0.0014768142,6.7124194e-05
ADAM22,0.0006823734,0.018843709,0.0070946887,0.00021554042,0.015875071,0.0009892194
ADAM23,0.00022420463,0.00094406394,0.0068570348,0.00016416036,0.028199056,0.0022979483
ADAM28,0.44863576,0.010639373,0.014333042,0.17958266,0.5819514,0.0131994635
ADAM32,0.00016123035,0.036620833,0.00648458,0.0037011118,0.006805918,0.00012049216
ADAM33,0.0010150112,0.00021025974,0.006890125,0.0008357471,0.14167318,9.142205e-05
ADAM8,0.09026276,0.05517967,0.08953821,0.49801672,0.008833145,0.102470025
ADAM9,0.017475871,1.0208364,0.0144410245,0.4838258,0.43762413,0.0074312673
ADAMDEC1,0.11932754,0.012135362,0.016697349,0.51702785,16.995731,0.010684302
ADAMTS1,0.008085861,0.0051611797,0.0071061337,0.0012067643,1.9085569,0.00091739016
ADAMTS10,0.0008165222,0.00015028537,0.006817616,0.00051645,0.06670003,0.0027673629
ADAMTS12,0.0004139927,0.0015657194,0.0069323634,0.002639033,0.35209966,0.00016974821
ADAMTS13,0.0016542951,0.011127147,0.005928574,0.0006964552,0.014405035,7.6074335e-05
ADAMTS14,0.00028845202,0.006298025,0.0070541753,0.0045176754,0.08060649,9.8055185e-05
ADAMTS15,0.00019436663,0.010917232,0.0082773585,0.000293425,0.017108621,6.9119e-05
ADAMTS16,0.00029894075,9.519105e-05,0.008131105,0.00017168226,0.043964133,6.696071e-05
ADAMTS17,0.00020901994,0.009998344,0.006254587,0.0029561745,0.00342833,0.00566166
ADAMTS18,0.00013938904,0.0003328312,0.01882792,0.0002052027,0.015228623,6.1729115e-05
ADAMTS19,0.00012558814,0.0003253422,0.009763904,0.00017426941,0.0013786344,5.2768613e-05
ADAMTS2,0.00029740113,0.0013584837,0.006380276,0.0040943353,0.5674889,0.00039880854
ADAMTS3,0.00012580537,6.330141e-05,0.012913607,0.0002223431,0.013036716,9.377463e-05
ADAMTS4,0.007783829,0.0048266347,0.017929599,0.0043081413,1.145611,0.0004161707
ADAMTS5,0.0004429169,0.00027087168,0.007395965,0.0011767386,0.227726,7.596173e-05
ADAMTS6,0.018942125,0.019686446,0.012516857,0.0007524724,0.15194571,0.012820826
ADAMTS7,0.00043623178,0.0015823671,0.07744264,0.00034428426,0.123936534,8.791169e-05
ADAMTS8,0.0002222603,0.00011793731,0.009621395,0.00018623991,0.038737047,4.9740956e-05
ADAMTS9,0.0020168435,0.048576146,0.007744669,0.0026753768,0.80301017,0.00027686838
ADAMTS9-AS1,0.00016286848,7.5528165e-05,0.010192302,0.00018894815,0.0014728257,5.0206876e-05
ADAMTS9-AS2,0.0001903024,0.001104727,0.0065283687,0.00026400835,0.07209757,5.72979e-05
ADAMTSL1,0.00042522413,0.0036536157,0.0063306536,0.00021508962,0.05287311,5.169258e-05
ADAMTSL2,0.00021609294,0.018186023,0.0063125896,0.0010762302,0.08023361,0.00025835383
ADAMTSL3,0.0009195607,0.00020086512,0.0069153695,0.00040298072,0.0780796,0.00017389902
ADAMTSL4,0.006551253,0.013114014,0.010587941,0.11185884,0.17754538,0.0007660512
ADAMTSL5,0.002652654,0.052914917,0.006516801,0.00024660098,0.042828843,0.0024693294
ADAP1,0.006130634,0.7901585,0.014796779,0.061918117,0.01922392,0.009203699
ADAP2,0.027246153,0.02561665,0.0071046017,0.42431438,0.10160823,0.0001328363
ADAR,0.3393448,0.869393,0.11572003,0.3924361,0.67921907,0.29410297
ADARB1,0.004284612,0.036965985,0.045071054,0.025007086,0.12061213,0.016409028
ADARB2,0.00016334401,0.00016683803,0.008362093,0.00016205295,0.011250558,0.002057464
ADAT1,0.014025432,0.12909825,0.014193561,0.027086955,0.08180053,0.018968057
ADAT2,0.005781184,0.17603101,0.0096289795,0.009565716,0.032703385,0.019338056
ADAT3,0.0011063571,0.03862308,0.0060619605,0.008991687,0.012679275,0.003087291
ADCK1,0.005849703,0.06964592,0.005860815,0.012274528,0.022652967,0.0015332787
ADCK2,0.029343538,0.30100557,0.018934956,0.067955844,0.058373194,0.014555231
ADCK5,0.01920191,0.24677171,0.013946206,0.019771503,0.04388188,0.010201964
ADCY1,0.00031523712,0.0058582285,0.007177327,0.00027094758,0.023269096,0.00012501108
ADCY10,0.00015371741,0.002237328,0.006835149,0.00027351914,0.00054032693,6.441644e-05
ADCY2,0.00033426948,0.00043748555,0.0059508616,0.00024665243,0.015365375,0.00010475952
ADCY3,0.0061598085,0.2399432,0.031316087,0.11699568,0.18863428,0.013437781
ADCY4,0.0019009862,0.015140518,0.0065997355,0.0042339927,0.18196,0.0002568627
ADCY5,0.00077547116,0.0073630405,0.008968755,0.00017540976,0.019899704,5.398585e-05
ADCY6,0.0021894784,0.16731551,0.012817729,0.0020418568,0.0710052,0.00016169783
ADCY7,0.026075203,0.04119673,0.04806157,0.14717229,0.052506365,0.03589345
ADCY9,0.0010095455,0.043711167,0.006456942,0.01415023,0.06594213,0.0011206322
ADCYAP1,0.00026437992,0.00041260562,0.7259808,0.0005653783,0.00091557315,7.603947e-05
ADCYAP1R1,0.00013073251,8.2621096e-05,0.0069806306,0.00017718396,0.004130544,5.2033793e-05
ADD1,0.1156004,0.5092603,0.08571145,0.14390618,0.68544054,0.08848519
ADD2,0.004140874,9.646944e-05,0.0086599495,0.00041115677,0.009895604,0.0001216397
ADD3,0.106010735,1.233566,0.024174469,0.0591085,0.8945239,0.11370414
ADGB,0.00013507863,0.0039956337,0.00827741,0.00045790785,0.00036116588,4.7491772e-05
ADGRA2,0.0014542784,0.0075655114,0.006440679,0.0024805716,0.4017216,0.00010512626
ADGRA3,0.001613383,0.24475656,0.011292222,0.0029930617,0.05690067,0.00030475124
ADGRB1,0.00032025896,0.0006950364,0.0065160417,0.0011319991,0.003847585,0.0001211615
ADGRB2,0.0015612177,0.010802139,0.0071285404,0.00026936317,0.01751317,0.000106707615
ADGRB3,0.0002828312,8.709867e-05,0.0066166925,0.00022541806,0.028887128,6.3349886e-05
ADGRD1,0.0003292364,0.0007296897,0.0067967027,0.003753433,0.07951419,7.869098e-05
ADGRE1,0.00017466773,0.00019286289,0.0074413535,0.031472266,0.0068506873,0.007734736
ADGRE2,0.0027122032,0.010371908,0.26935983,0.3650248,0.09400715,0.0009518758
ADGRE3,0.00020259208,0.0001947096,0.0060831597,0.022853099,0.00019897347,7.9528574e-05
ADGRE5,0.6111822,1.1586901,0.31438437,0.41687042,0.2195257,0.5702614
ADGRF1,0.00038362519,0.08457808,0.0077689355,0.0004369284,0.0011538299,6.718358e-05
ADGRF2,0.00018488054,0.00037160312,0.007688788,0.00018521605,0.00030301232,6.120413e-05
ADGRF3,0.0036781859,0.0007716807,0.008055946,0.00037366725,0.0004896812,0.0003175536
ADGRF4,0.00045426984,0.084871955,0.0063083447,0.0012991735,0.0014934138,6.904911e-05
ADGRF5,0.001759205,0.001579291,0.0070847506,0.001389839,0.6816226,0.0001588084
ADGRG1,0.0043132305,0.7166237,0.005930267,0.009397506,0.21023856,0.02759355
ADGRG2,0.00011950224,0.0010920004,0.0068212603,0.0002221243,0.0040566726,6.75833e-05
ADGRG3,0.00040790084,0.00021935994,0.028975742,0.008106651,0.032834537,0.013983665
ADGRG5,0.07820288,0.016686106,0.0066392496,0.014525828,0.00034347957,0.0070738522
ADGRG6,0.00053881295,0.09507538,0.0067107305,0.01280159,0.04969887,0.0002989411
ADGRG7,0.00016212476,0.020548012,0.0069427765,0.00023662052,0.0002855977,5.3916243e-05
ADGRL1,0.00064019207,0.18831393,0.0179499,0.0012757268,0.06778853,0.0034607016
ADGRL2,0.0013642727,0.006323442,0.0062057977,0.0006438431,0.26244062,8.9095265e-05
ADGRL3,0.00033614744,0.0005404105,0.005568118,0.00018122443,0.13035521,6.0996004e-05
ADGRL4,0.002525733,0.0013549897,0.007181711,0.00070547947,0.8731717,0.00018835871
ADGRV1,0.00047871363,0.008693903,0.00543385,0.0013372789,0.0018287641,0.00010130154
ADH1B,0.009148968,0.0011006161,0.012585298,0.00050171016,2.0209892,0.00067600195
ADH1C,0.00852487,0.4384657,0.024523819,0.0020274485,0.02438381,0.00040877165
ADH4,0.000119027645,0.0034601225,0.0065985885,0.00023317746,0.00034886383,5.1695995e-05
ADH5,0.099491015,1.3254687,0.09773477,0.15917917,0.9851001,0.10536222
ADH6,0.00019989304,0.037146825,0.0070422213,0.00031907612,0.00033835595,0.0001025129
ADH7,0.00018222985,7.2170675e-05,0.16866902,0.00023612777,0.00025733025,5.7390545e-05
ADHFE1,0.0034386406,0.0005200624,0.016902924,0.0034199322,0.014481579,0.006522652
ADI1,0.5012714,2.6019177,0.21716295,0.39230502,1.5017855,0.19607078
ADIPOQ,0.00015770464,7.3434116e-05,0.14081913,0.00021011195,0.00026534096,7.0135626e-05
ADIPOR1,0.42347345,1.388421,0.10677555,0.54413813,0.4841987,0.14364643
ADIPOR2,0.05600662,0.738955,0.06531661,0.11164162,0.2250101,0.050368875
ADIRF,0.076249264,3.943644,0.050340373,0.087653086,4.363073,0.021587297
ADK,0.13620768,0.8044299,0.04211264,0.10999194,0.19335844,0.059677083
ADM,0.14620557,2.1007674,0.019273587,0.98371756,2.170626,0.017959861
ADM2,0.03818739,0.058877204,0.0065661403,0.00073605106,0.004722712,0.000720326
ADM5,0.0022082706,0.03690244,0.008069024,0.00053186604,0.10544872,0.00026935217
ADNP,0.06716352,0.73915195,0.034790218,0.09121297,0.24600041,0.071091615
ADNP-AS1,0.0060098898,0.022148065,0.006340981,0.00093875936,0.007667808,0.00045778896
ADNP2,0.021261385,0.24019103,0.014083384,0.0747578,0.1362827,0.026949126
ADO,0.009794241,0.16972747,0.009147565,0.029258966,0.08102112,0.009045297
ADORA1,0.00019161488,0.003458283,0.006363293,0.0025487496,0.036676906,5.279862e-05
ADORA2A,0.0013309754,8.79766e-05,0.0057396344,0.0020568457,0.00069816265,0.00012144761
ADORA2B,0.0019361633,0.31622493,0.018581579,0.037152305,0.027573714,0.00021343326
ADORA3,0.00022462504,0.00026983826,0.01413146,0.044414327,0.001365335,5.2734416e-05
ADPGK,0.24155602,0.44175047,0.078582935,0.43085173,0.2634935,0.15018785
ADPGK-AS1,0.0051241047,0.00047692444,0.0065537537,0.0133041395,0.0005061484,0.0011573579
ADPRH,0.008983732,0.0036533081,0.022511095,0.09574436,0.04104776,0.0035365375
ADPRHL1,0.0019448756,0.029869458,0.0064492472,0.008353464,0.009821278,0.00019212054
ADPRHL2,0.07949287,0.37007153,0.046830937,0.07105365,0.1633458,0.063921355
ADPRM,0.023792392,0.107465744,0.03181377,0.014877984,0.06252388,0.017757371
ADRA1B,0.0001587164,0.00010301874,0.15085271,0.0002239524,0.00026045452,6.18296e-05
ADRA1D,0.0001349889,0.00269442,0.006097633,0.00019934114,0.00119112,5.556735e-05
ADRA2A,0.0012431208,0.10433078,0.019649452,0.0009288668,0.081645556,0.00010853648
ADRA2B,0.0011606211,0.0038371081,0.006795649,0.05471865,0.026378987,0.0003711663
ADRA2C,0.00019181198,0.014932076,0.0069170925,0.00019265337,0.007777376,4.887569e-05
ADRB1,0.00017533073,0.010020005,0.007214012,0.0004686962,0.016385684,0.008859763
ADRB2,0.05826507,0.035568323,0.48603788,0.10242105,0.074975304,0.023572862
ADRB3,0.00014678462,0.00010222938,0.013696509,0.0003960659,0.00060405507,5.258992e-05
ADRM1,0.47477823,4.423235,0.23814611,0.6139482,1.0069112,0.32109877
ADSL,0.08713788,0.77667624,0.04936531,0.16408724,0.34013906,0.091689445
ADSS,0.10464335,0.91524637,0.029813498,0.20279065,0.3538204,0.16881397
ADSSL1,0.002009221,0.03262898,0.011758064,0.011600754,0.053373344,0.0012308038
ADTRP,0.010083378,0.04067808,0.008274253,0.041034512,0.007424734,0.033783253
AEBP1,0.0417642,0.021042326,0.022085482,0.023474291,3.8467412,0.0018700977
AEBP2,0.0346226,0.23611957,0.04228235,0.05306758,0.14292128,0.04386963
AEN,0.072349615,0.49145558,0.02453368,0.040632285,0.14631984,0.026168564
AF131215.6,0.0001545423,0.000112696325,0.06457735,0.0002014823,0.00032211747,6.120338e-05
AF230666.2,0.00015743192,0.0001013962,0.03335386,0.00020465325,0.00022127922,7.089662e-05
AFAP1,0.0007975919,0.24600968,0.006662029,0.004661137,0.2802664,0.01861184
AFAP1-AS1,0.00030024504,0.0219539,0.012081853,0.00029471706,0.00043838288,6.225453e-05
AFAP1L1,0.00023139954,0.0008989917,0.0072607915,0.0012425486,0.18627964,0.00016275012
AFAP1L2,0.0005295796,0.037029933,0.00624194,0.0003636479,0.12664625,0.0106232995
AFF1,0.04411387,0.1647493,0.018906182,0.065971814,0.13262646,0.013706974
AFF2,0.001317744,0.00017574431,0.0075338916,0.00020797197,0.00064130715,7.595554e-05
AFF3,0.06830819,0.00015637788,0.0064133513,0.01612877,0.02428956,0.0052950564
AFF4,0.21946223,0.7294401,0.15584558,0.38560417,0.9858944,0.13051826
AFG3L2,0.07987454,0.6725093,0.04082407,0.12337254,0.19796145,0.05681845
AFMID,0.060717955,0.3893985,0.019741021,0.065971434,0.17121963,0.004747522
AFP,0.00013778126,0.013288025,0.006939639,0.00026683495,0.0044823233,5.1599447e-05
AFTPH,0.14305389,0.574721,0.017516736,0.12235658,0.12899767,0.069599874
AGA,0.19690244,0.21969897,0.036308,0.0769423,0.13948315,0.050687853
AGAP1,0.0011523941,0.2602724,0.07242789,0.0034552356,0.13546368,0.00060941256
AGAP2,0.011908177,0.0021877575,0.006154728,0.00845108,0.007709271,0.03207079
AGAP2-AS1,0.0035746174,0.086716354,0.0064847223,0.0026273804,0.2867234,0.00018005293
AGAP3,0.011473304,0.3173309,0.051193032,0.22468513,0.14765698,0.005779836
AGAP4,0.006310713,0.04575136,0.015624714,0.0043242793,0.022856478,0.002076901
AGAP5,0.0052400297,0.016923847,0.006177692,0.0024896415,0.012606715,0.00044646295
AGAP9,0.004594774,0.027294286,0.005363469,0.0018126968,0.0155236935,0.00046414213
AGBL2,0.00031449852,0.006817571,0.0064556934,0.00027507354,0.0020478133,0.0007414645
AGBL3,0.00652403,0.0066113975,0.0068378593,0.000924275,0.020958608,0.0006599528
AGBL4,0.00019341269,0.0072079147,0.008932752,0.00023494472,0.0006875933,5.1180028e-05
AGBL5,0.013908076,0.23555043,0.006400645,0.004941218,0.051380593,0.00277796
AGBL5-AS1,0.00014280443,0.0011779714,0.0063584587,0.00024882748,0.0022859827,9.976977e-05
AGER,0.004515242,0.010220265,0.0065046926,0.0039700954,0.014476214,0.0010182683
AGFG1,0.03797868,0.48684815,0.028644294,0.16142793,0.18785879,0.04021145
AGFG2,0.0053347913,0.10052255,0.010096522,0.002096713,0.047127966,0.020823974
AGGF1,0.05117625,0.318936,0.030124003,0.0884143,0.25487956,0.037254393
AGK,0.015107693,0.112215295,0.00951327,0.018128956,0.055910055,0.016686628
AGL,0.02575457,0.1741225,0.017824031,0.022819204,0.095427684,0.028511358
AGMAT,0.010506037,0.43076986,0.0066451887,0.0015109217,0.0050200773,0.008011778
AGMO,0.00012917737,0.008571641,0.0070166304,0.00029346722,0.0039734384,6.170919e-05
AGO1,0.020943971,0.14812228,0.048606895,0.057565268,0.0972625,0.018747464
AGO2,0.16660303,0.93733,0.054347422,0.23620795,0.32519323,0.15951462
AGO3,0.06882893,0.2713988,0.15815024,0.10736151,0.28463745,0.058558576
AGO4,0.004358904,0.07330454,0.014043251,0.044540845,0.053618718,0.009131061
AGPAT1,0.05755964,0.38934743,0.01758581,0.08717389,0.30198443,0.02691812
AGPAT2,0.16736577,6.0171857,0.07360858,0.45326895,0.5194496,0.09355009
AGPAT3,0.022582943,0.27389064,0.009933075,0.10216387,0.09101026,0.023149548
AGPAT4,0.005264428,0.03579254,0.03823148,0.121767044,0.17442296,0.0457884
AGPAT5,0.055632792,0.34847113,0.04129284,0.055111464,0.07805579,0.06317867
AGPS,0.024398508,0.37340274,0.104989484,0.10333789,0.17854035,0.032590505
AGR2,0.33146343,31.05473,0.056011166,0.40000424,0.53436273,0.104708694
AGR3,0.028046824,2.8253386,0.014321441,0.020664772,0.03692841,0.004783448
AGRN,0.0043428964,0.53781986,0.020314172,0.06317371,0.38204357,0.0042287414
AGRP,0.00090976676,9.373262e-05,0.03934198,0.008995764,0.00020668648,5.5659162e-05
AGT,0.0015534487,0.13958882,0.01391007,0.0021277573,0.6271243,0.0002486231
AGTPBP1,0.014285782,0.1096717,0.024991702,0.04516087,0.027850304,0.011335052
AGTR1,0.0005013976,0.0008106103,0.0070358603,0.00020697847,0.076637216,8.563761e-05
AGTRAP,0.02874412,0.7401184,0.108982354,0.40322012,0.5988058,0.065961555
AGXT,0.00015988362,0.024923926,0.006377062,0.00018905249,0.00045134607,7.364802e-05
AHCTF1,0.02818274,0.2688781,0.042326137,0.04614235,0.114851214,0.021224963
AHCY,0.19395916,4.8101177,0.019079376,0.25314623,0.414567,0.05410863
AHCYL1,0.0734791,0.9541842,0.12265104,0.26755753,0.7240405,0.043061644
AHCYL2,0.00953924,0.20256552,0.027988045,0.018155266,0.029039241,0.0019420002
AHDC1,0.004399777,0.12680532,0.0100704115,0.010659606,0.16747141,0.007195409
AHI1,0.19510977,0.47171393,0.15551162,0.099381395,0.4767181,0.16294228
AHNAK,0.7730086,1.5399548,0.6431556,0.6227636,1.8538712,0.22753003
AHNAK2,0.0019633987,0.17278363,0.018608483,0.0065220133,0.17893647,0.00014818112
AHR,0.038155854,0.6782454,0.6313309,0.45298955,0.5875316,0.12252226
AHRR,0.0004509377,0.012809683,0.0067463345,0.0068789874,0.02189392,0.0010658413
AHSA1,0.2948022,1.7291689,0.086414054,0.25937706,0.6375088,0.30326423
AHSG,0.00013391097,0.001996899,0.014830092,0.00016767297,0.00016905901,7.0269045e-05
AHSP,0.00017037799,0.000120110504,0.0148326075,0.00034014025,0.0004834785,0.004742618
AICDA,0.004468784,0.00010707012,0.058560524,0.00053993776,0.0009838624,9.825047e-05
AIDA,0.12555943,0.6422473,0.040765285,0.14633629,0.5983122,0.061583668
AIF1,0.02700866,0.050027806,0.017770762,7.9795628,0.03420821,0.046693705
AIF1L,0.003936139,0.06758725,0.006224362,0.0010854048,0.13504517,8.982539e-05
AIFM1,0.04355488,0.6884401,0.018670803,0.057539366,0.1058315,0.022193661
AIFM2,0.04128077,0.48448128,0.010105411,0.05788406,0.087379545,0.0065287715
AIFM3,0.006758597,0.20940897,0.011868174,0.010983842,0.0066134855,0.00026248815
AIG1,0.2420979,0.79953575,0.09100406,0.12733997,0.4109354,0.02155589
AIM2,0.11782619,0.052019402,0.007466599,0.028027724,0.0044375807,0.022137463
AIMP1,0.18472484,2.1883588,0.109488696,0.3235978,0.5925948,0.16658512
AIMP2,0.0355912,0.9490527,0.0153754335,0.09751554,0.17567314,0.020457339
AIP,0.28385434,0.6991898,0.086442955,0.22715269,0.6725235,0.1886481
AIPL1,0.00017974856,0.00016101493,0.0069955257,0.00033776418,0.00035772932,0.0002373255
AIRE,0.00034320925,0.0013843243,0.029787637,0.0003117643,0.002260516,0.0001503151
